term,count_h1_2025_12_03,count_h2_2026_03_23,log_odds_difference,z_score
rules project,0,1,-5.879448455747809,-0.344925246135192
rules operate,0,1,-5.879448455747809,-0.344925246135192
rules minute,0,1,-5.879448455747809,-0.344925246135192
rules know,0,1,-5.879448455747809,-0.344925246135192
rules ensure,0,1,-5.879448455747809,-0.344925246135192
rules allow,0,1,-5.879448455747809,-0.344925246135192
rules adopted,0,1,-5.879448455747809,-0.344925246135192
rule reworded,0,1,-5.879448455747809,-0.344925246135192
rule don,0,1,-5.879448455747809,-0.344925246135192
rule basically,0,1,-5.879448455747809,-0.344925246135192
rule adopted,0,1,-5.879448455747809,-0.344925246135192
rule addition,0,1,-5.879448455747809,-0.344925246135192
ruin like,0,1,-5.879448455747809,-0.344925246135192
rubric specifically,0,1,-5.879448455747809,-0.344925246135192
rubric,0,1,-5.879448455747809,-0.344925246135192
ruben springfield,0,1,-5.879448455747809,-0.344925246135192
ruling opinion,0,1,-5.879448455747809,-0.344925246135192
run diesel,0,1,-5.879448455747809,-0.344925246135192
rural towns,0,1,-5.879448455747809,-0.344925246135192
run month,0,1,-5.879448455747809,-0.344925246135192
rural roads,0,1,-5.879448455747809,-0.344925246135192
rural op,0,1,-5.879448455747809,-0.344925246135192
rural noise,0,1,-5.879448455747809,-0.344925246135192
rural buildings,0,1,-5.879448455747809,-0.344925246135192
rural banks,0,1,-5.879448455747809,-0.344925246135192
rural auburn,0,1,-5.879448455747809,-0.344925246135192
rural america,0,1,-5.879448455747809,-0.344925246135192
runs water,0,1,-5.879448455747809,-0.344925246135192
running wouldn,0,1,-5.879448455747809,-0.344925246135192
running single,0,1,-5.879448455747809,-0.344925246135192
running megawatts,0,1,-5.879448455747809,-0.344925246135192
running going,0,1,-5.879448455747809,-0.344925246135192
running clock,0,1,-5.879448455747809,-0.344925246135192
runner yes,0,1,-5.879448455747809,-0.344925246135192
runner,0,1,-5.879448455747809,-0.344925246135192
run wild,0,1,-5.879448455747809,-0.344925246135192
run track,0,1,-5.879448455747809,-0.344925246135192
run stuff,0,1,-5.879448455747809,-0.344925246135192
run sell,0,1,-5.879448455747809,-0.344925246135192
said reason,0,1,-5.879448455747809,-0.344925246135192
said sale,0,1,-5.879448455747809,-0.344925246135192
said section,0,1,-5.879448455747809,-0.344925246135192
say permit,0,1,-5.879448455747809,-0.344925246135192
say make,0,1,-5.879448455747809,-0.344925246135192
say health,0,1,-5.879448455747809,-0.344925246135192
say happened,0,1,-5.879448455747809,-0.344925246135192
say guys,0,1,-5.879448455747809,-0.344925246135192
say gee,0,1,-5.879448455747809,-0.344925246135192
say feelings,0,1,-5.879448455747809,-0.344925246135192
say evidence,0,1,-5.879448455747809,-0.344925246135192
say epa,0,1,-5.879448455747809,-0.344925246135192
say did,0,1,-5.879448455747809,-0.344925246135192
say delay,0,1,-5.879448455747809,-0.344925246135192
say community,0,1,-5.879448455747809,-0.344925246135192
say coming,0,1,-5.879448455747809,-0.344925246135192
say child,0,1,-5.879448455747809,-0.344925246135192
say buying,0,1,-5.879448455747809,-0.344925246135192
say bad,0,1,-5.879448455747809,-0.344925246135192
say average,0,1,-5.879448455747809,-0.344925246135192
say aurora,0,1,-5.879448455747809,-0.344925246135192
saw voters,0,1,-5.879448455747809,-0.344925246135192
saw today,0,1,-5.879448455747809,-0.344925246135192
say people,0,1,-5.879448455747809,-0.344925246135192
say playing,0,1,-5.879448455747809,-0.344925246135192
saw letter,0,1,-5.879448455747809,-0.344925246135192
say proud,0,1,-5.879448455747809,-0.344925246135192
saying nice,0,1,-5.879448455747809,-0.344925246135192
saying need,0,1,-5.879448455747809,-0.344925246135192
saying meet,0,1,-5.879448455747809,-0.344925246135192
saying long,0,1,-5.879448455747809,-0.344925246135192
saying ll,0,1,-5.879448455747809,-0.344925246135192
saying heard,0,1,-5.879448455747809,-0.344925246135192
saying good,0,1,-5.879448455747809,-0.344925246135192
saying electricity,0,1,-5.879448455747809,-0.344925246135192
say years,0,1,-5.879448455747809,-0.344925246135192
say year,0,1,-5.879448455747809,-0.344925246135192
say words,0,1,-5.879448455747809,-0.344925246135192
say vote,0,1,-5.879448455747809,-0.344925246135192
say using,0,1,-5.879448455747809,-0.344925246135192
say use,0,1,-5.879448455747809,-0.344925246135192
say tried,0,1,-5.879448455747809,-0.344925246135192
say tonight,0,1,-5.879448455747809,-0.344925246135192
say support,0,1,-5.879448455747809,-0.344925246135192
say short,0,1,-5.879448455747809,-0.344925246135192
say rebuttal,0,1,-5.879448455747809,-0.344925246135192
saw recent,0,1,-5.879448455747809,-0.344925246135192
saw drone,0,1,-5.879448455747809,-0.344925246135192
said sonia,0,1,-5.879448455747809,-0.344925246135192
sam sinclair,0,1,-5.879448455747809,-0.344925246135192
salespeople,0,1,-5.879448455747809,-0.344925246135192
salesmen work,0,1,-5.879448455747809,-0.344925246135192
salesmen,0,1,-5.879448455747809,-0.344925246135192
sales pitch,0,1,-5.879448455747809,-0.344925246135192
salem county,0,1,-5.879448455747809,-0.344925246135192
salem addison,0,1,-5.879448455747809,-0.344925246135192
sale product,0,1,-5.879448455747809,-0.344925246135192
salary positions,0,1,-5.879448455747809,-0.344925246135192
salary let,0,1,-5.879448455747809,-0.344925246135192
salary expectations,0,1,-5.879448455747809,-0.344925246135192
salaries comparable,0,1,-5.879448455747809,-0.344925246135192
salaries,0,1,-5.879448455747809,-0.344925246135192
sake time,0,1,-5.879448455747809,-0.344925246135192
sainz board,0,1,-5.879448455747809,-0.344925246135192
sainz,0,1,-5.879448455747809,-0.344925246135192
said tonight,0,1,-5.879448455747809,-0.344925246135192
said things,0,1,-5.879448455747809,-0.344925246135192
said support,0,1,-5.879448455747809,-0.344925246135192
said start,0,1,-5.879448455747809,-0.344925246135192
salespeople health,0,1,-5.879448455747809,-0.344925246135192
samen,0,1,-5.879448455747809,-0.344925246135192
saw aurora,0,1,-5.879448455747809,-0.344925246135192
samen county,0,1,-5.879448455747809,-0.344925246135192
saturated called,0,1,-5.879448455747809,-0.344925246135192
saturated,0,1,-5.879448455747809,-0.344925246135192
sat minutes,0,1,-5.879448455747809,-0.344925246135192
sars ve,0,1,-5.879448455747809,-0.344925246135192
sars spent,0,1,-5.879448455747809,-0.344925246135192
sars just,0,1,-5.879448455747809,-0.344925246135192
sarah blanco,0,1,-5.879448455747809,-0.344925246135192
sangamon tax,0,1,-5.879448455747809,-0.344925246135192
sangamon llc,0,1,-5.879448455747809,-0.344925246135192
sangamon deserves,0,1,-5.879448455747809,-0.344925246135192
sangamon concerned,0,1,-5.879448455747809,-0.344925246135192
sangamon circle,0,1,-5.879448455747809,-0.344925246135192
sangamon actually,0,1,-5.879448455747809,-0.344925246135192
sanctuary worried,0,1,-5.879448455747809,-0.344925246135192
sanctuary,0,1,-5.879448455747809,-0.344925246135192
samples play,0,1,-5.879448455747809,-0.344925246135192
samples,0,1,-5.879448455747809,-0.344925246135192
samick county,0,1,-5.879448455747809,-0.344925246135192
samick,0,1,-5.879448455747809,-0.344925246135192
ruben,0,1,-5.879448455747809,-0.344925246135192
rubber,0,1,-5.879448455747809,-0.344925246135192
saying sworn,0,1,-5.879448455747809,-0.344925246135192
revise ordinance,0,1,-5.879448455747809,-0.344925246135192
reward,0,1,-5.879448455747809,-0.344925246135192
revolution resembles,0,1,-5.879448455747809,-0.344925246135192
revolution,0,1,-5.879448455747809,-0.344925246135192
revokes rights,0,1,-5.879448455747809,-0.344925246135192
revokes,0,1,-5.879448455747809,-0.344925246135192
revision apparently,0,1,-5.879448455747809,-0.344925246135192
revision,0,1,-5.879448455747809,-0.344925246135192
revised agreement,0,1,-5.879448455747809,-0.344925246135192
revised address,0,1,-5.879448455747809,-0.344925246135192
revise,0,1,-5.879448455747809,-0.344925246135192
rozier think,0,1,-5.879448455747809,-0.344925246135192
reviewed committee,0,1,-5.879448455747809,-0.344925246135192
reviewed,0,1,-5.879448455747809,-0.344925246135192
review sent,0,1,-5.879448455747809,-0.344925246135192
review proposal,0,1,-5.879448455747809,-0.344925246135192
reverse recent,0,1,-5.879448455747809,-0.344925246135192
reverse,0,1,-5.879448455747809,-0.344925246135192
revenues north,0,1,-5.879448455747809,-0.344925246135192
revenue works,0,1,-5.879448455747809,-0.344925246135192
revenue stream,0,1,-5.879448455747809,-0.344925246135192
reward urge,0,1,-5.879448455747809,-0.344925246135192
reworded,0,1,-5.879448455747809,-0.344925246135192
reworded scumbags,0,1,-5.879448455747809,-0.344925246135192
rewriting,0,1,-5.879448455747809,-0.344925246135192
right floor,0,1,-5.879448455747809,-0.344925246135192
right family,0,1,-5.879448455747809,-0.344925246135192
right effects,0,1,-5.879448455747809,-0.344925246135192
right doesn,0,1,-5.879448455747809,-0.344925246135192
right disallow,0,1,-5.879448455747809,-0.344925246135192
right constant,0,1,-5.879448455747809,-0.344925246135192
right comes,0,1,-5.879448455747809,-0.344925246135192
right chance,0,1,-5.879448455747809,-0.344925246135192
right caveats,0,1,-5.879448455747809,-0.344925246135192
right campus,0,1,-5.879448455747809,-0.344925246135192
right bring,0,1,-5.879448455747809,-0.344925246135192
right barren,0,1,-5.879448455747809,-0.344925246135192
right ai,0,1,-5.879448455747809,-0.344925246135192
ridiculous,0,1,-5.879448455747809,-0.344925246135192
rid just,0,1,-5.879448455747809,-0.344925246135192
rid don,0,1,-5.879448455747809,-0.344925246135192
rhythms year,0,1,-5.879448455747809,-0.344925246135192
rhythms,0,1,-5.879448455747809,-0.344925246135192
rewriting regulations,0,1,-5.879448455747809,-0.344925246135192
revenue stable,0,1,-5.879448455747809,-0.344925246135192
revenue sideman,0,1,-5.879448455747809,-0.344925246135192
revenue money,0,1,-5.879448455747809,-0.344925246135192
response going,0,1,-5.879448455747809,-0.344925246135192
responders volunteers,0,1,-5.879448455747809,-0.344925246135192
responders pieces,0,1,-5.879448455747809,-0.344925246135192
responders coming,0,1,-5.879448455747809,-0.344925246135192
respond specific,0,1,-5.879448455747809,-0.344925246135192
respond iphone,0,1,-5.879448455747809,-0.344925246135192
respiratory illnesses,0,1,-5.879448455747809,-0.344925246135192
respectfully asking,0,1,-5.879448455747809,-0.344925246135192
respectful tonight,0,1,-5.879448455747809,-0.344925246135192
respectful opposed,0,1,-5.879448455747809,-0.344925246135192
respect ve,0,1,-5.879448455747809,-0.344925246135192
respect unions,0,1,-5.879448455747809,-0.344925246135192
respect protection,0,1,-5.879448455747809,-0.344925246135192
respect jobs,0,1,-5.879448455747809,-0.344925246135192
respect economic,0,1,-5.879448455747809,-0.344925246135192
respect backup,0,1,-5.879448455747809,-0.344925246135192
respect appreciate,0,1,-5.879448455747809,-0.344925246135192
resources training,0,1,-5.879448455747809,-0.344925246135192
resources green,0,1,-5.879448455747809,-0.344925246135192
resources funded,0,1,-5.879448455747809,-0.344925246135192
response expect,0,1,-5.879448455747809,-0.344925246135192
response public,0,1,-5.879448455747809,-0.344925246135192
revenue evident,0,1,-5.879448455747809,-0.344925246135192
response response,0,1,-5.879448455747809,-0.344925246135192
reveal priority,0,1,-5.879448455747809,-0.344925246135192
reveal,0,1,-5.879448455747809,-0.344925246135192
retired professor,0,1,-5.879448455747809,-0.344925246135192
retired lawyer,0,1,-5.879448455747809,-0.344925246135192
retired attorney,0,1,-5.879448455747809,-0.344925246135192
result increased,0,1,-5.879448455747809,-0.344925246135192
restrictions setbacks,0,1,-5.879448455747809,-0.344925246135192
restrictions people,0,1,-5.879448455747809,-0.344925246135192
restrict location,0,1,-5.879448455747809,-0.344925246135192
restrict intensity,0,1,-5.879448455747809,-0.344925246135192
restore capacity,0,1,-5.879448455747809,-0.344925246135192
restaurants means,0,1,-5.879448455747809,-0.344925246135192
rest thank,0,1,-5.879448455747809,-0.344925246135192
rest meeting,0,1,-5.879448455747809,-0.344925246135192
rest doing,0,1,-5.879448455747809,-0.344925246135192
rest clean,0,1,-5.879448455747809,-0.344925246135192
responsible transparent,0,1,-5.879448455747809,-0.344925246135192
responsibility project,0,1,-5.879448455747809,-0.344925246135192
response sealed,0,1,-5.879448455747809,-0.344925246135192
right great,0,1,-5.879448455747809,-0.344925246135192
right guess,0,1,-5.879448455747809,-0.344925246135192
right haven,0,1,-5.879448455747809,-0.344925246135192
ron fisher,0,1,-5.879448455747809,-0.344925246135192
rolling response,0,1,-5.879448455747809,-0.344925246135192
rolled expected,0,1,-5.879448455747809,-0.344925246135192
rolled,0,1,-5.879448455747809,-0.344925246135192
roll soon,0,1,-5.879448455747809,-0.344925246135192
roles salary,0,1,-5.879448455747809,-0.344925246135192
roles decline,0,1,-5.879448455747809,-0.344925246135192
role essentially,0,1,-5.879448455747809,-0.344925246135192
rockford weekend,0,1,-5.879448455747809,-0.344925246135192
rochester ve,0,1,-5.879448455747809,-0.344925246135192
rochester protection,0,1,-5.879448455747809,-0.344925246135192
rochester couple,0,1,-5.879448455747809,-0.344925246135192
robinson student,0,1,-5.879448455747809,-0.344925246135192
robinson,0,1,-5.879448455747809,-0.344925246135192
roaring away,0,1,-5.879448455747809,-0.344925246135192
roaring,0,1,-5.879448455747809,-0.344925246135192
roads drive,0,1,-5.879448455747809,-0.344925246135192
road people,0,1,-5.879448455747809,-0.344925246135192
road knows,0,1,-5.879448455747809,-0.344925246135192
road assume,0,1,-5.879448455747809,-0.344925246135192
ron,0,1,-5.879448455747809,-0.344925246135192
roof allows,0,1,-5.879448455747809,-0.344925246135192
ritter mr,0,1,-5.879448455747809,-0.344925246135192
room doesn,0,1,-5.879448455747809,-0.344925246135192
rozier person,0,1,-5.879448455747809,-0.344925246135192
rows minimal,0,1,-5.879448455747809,-0.344925246135192
rows,0,1,-5.879448455747809,-0.344925246135192
routes places,0,1,-5.879448455747809,-0.344925246135192
route just,0,1,-5.879448455747809,-0.344925246135192
route home,0,1,-5.879448455747809,-0.344925246135192
round spoke,0,1,-5.879448455747809,-0.344925246135192
round noise,0,1,-5.879448455747809,-0.344925246135192
roughly percent,0,1,-5.879448455747809,-0.344925246135192
roughly homes,0,1,-5.879448455747809,-0.344925246135192
rot contaminate,0,1,-5.879448455747809,-0.344925246135192
rot,0,1,-5.879448455747809,-0.344925246135192
room want,0,1,-5.879448455747809,-0.344925246135192
room visits,0,1,-5.879448455747809,-0.344925246135192
room sitting,0,1,-5.879448455747809,-0.344925246135192
room room,0,1,-5.879448455747809,-0.344925246135192
room outside,0,1,-5.879448455747809,-0.344925246135192
room left,0,1,-5.879448455747809,-0.344925246135192
room just,0,1,-5.879448455747809,-0.344925246135192
road approximately,0,1,-5.879448455747809,-0.344925246135192
ritter,0,1,-5.879448455747809,-0.344925246135192
right having,0,1,-5.879448455747809,-0.344925246135192
right talking,0,1,-5.879448455747809,-0.344925246135192
right springfield,0,1,-5.879448455747809,-0.344925246135192
right south,0,1,-5.879448455747809,-0.344925246135192
right section,0,1,-5.879448455747809,-0.344925246135192
right rules,0,1,-5.879448455747809,-0.344925246135192
right referendum,0,1,-5.879448455747809,-0.344925246135192
right read,0,1,-5.879448455747809,-0.344925246135192
right public,0,1,-5.879448455747809,-0.344925246135192
right property,0,1,-5.879448455747809,-0.344925246135192
right project,0,1,-5.879448455747809,-0.344925246135192
right programs,0,1,-5.879448455747809,-0.344925246135192
right outside,0,1,-5.879448455747809,-0.344925246135192
right need,0,1,-5.879448455747809,-0.344925246135192
right minutes,0,1,-5.879448455747809,-0.344925246135192
right minute,0,1,-5.879448455747809,-0.344925246135192
right middle,0,1,-5.879448455747809,-0.344925246135192
right keeping,0,1,-5.879448455747809,-0.344925246135192
right incentive,0,1,-5.879448455747809,-0.344925246135192
right illinois,0,1,-5.879448455747809,-0.344925246135192
right history,0,1,-5.879448455747809,-0.344925246135192
right started,0,1,-5.879448455747809,-0.344925246135192
right tax,0,1,-5.879448455747809,-0.344925246135192
